contig,len,hit_count,have_result,best_hit_def,best_hit_accession,best_hit_bitscore,best_hit_length,best_hit_pident,is_contam
k141_16537,1824,49.0,95.6688596491228,"Streptococcus anginosus strain J4211 chromosome, complete genome",CP012805,2947.99,1746.0,97.4799541809851,True
k141_88129,743,50.0,84.92597577388963,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,1061.67,628.0,97.45222929936304,True
k141_37042,6401,50.0,98.84393063583816,"Staphylococcus hominis strain 19A chromosome, complete genome",CP031277,11283.2,6328.0,99.5575221238938,True
k141_6574,455,49.0,83.95604395604396,"PREDICTED: Pongo abelii 60S ribosomal protein L23a pseudogene (LOC100440013), misc_RNA",XR_092470,647.794,382.0,97.64397905759162,False
k141_46837,1120,49.0,66.25,"Exiguobacterium marinum strain a-1 chromosome, complete genome",CP118099,104.078,212.0,70.75471698113208,False
k141_6579,303,47.0,87.12871287128714,"Escherichia coli strain 2022CK-00557 chromosome, complete genome",CP114340,417.864,231.0,100.0,False
k141_56575,357,50.0,82.63305322128852,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,488.196,295.0,96.61016949152544,False
k141_46846,1898,50.0,98.05057955742888,"Mycobacterium intracellulare strain S1-36A chromosome, complete genome",CP076381,3348.34,1861.0,99.892530897367,False
k141_88140,427,50.0,86.18266978922716,"Mycobacterium intracellulare subsp. chimaera strain SJ42 chromosome, complete genome",CP022223,655.909,368.0,99.45652173913044,False
k141_37051,848,50.0,85.14150943396227,"Sporomusa termitida strain DSM 4440 chromosome, complete genome",CP036259,207.772,623.0,69.02086677367576,False
k141_117830,352,50.0,86.93181818181819,"Corynebacterium minutissimum strain FDAARGOS_1196 chromosome, complete genome",CP069533,396.224,304.0,88.8157894736842,True
k141_107382,1508,50.0,76.3262599469496,"Methylomusa anaerophila DNA, complete genome",AP018449,278.103,475.0,73.26315789473684,False
k141_56588,383,50.0,86.94516971279373,"Mycobacterium paraintracellulare JCM 30622 DNA, complete genome",AP022597,601.808,333.0,100.0,False
k141_6598,1099,50.0,96.63330300272976,"Microbacterium aurum strain KACC 15219 chromosome, complete genome",CP018762,704.6,1035.0,75.07246376811594,False
k141_37055,855,50.0,100.0,"Moraxella osloensis strain KSH chromosome, complete genome",CP024180,1315.94,804.0,96.26865671641792,True
k141_117836,737,50.0,95.25101763907736,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1217.66,702.0,98.43304843304844,True
k141_6601,505,47.0,78.41584158415841,"Mycolicibacterium phocaicum strain RL-HY01 chromosome, complete genome",CP084713,321.384,280.0,85.35714285714286,False
k141_88153,356,49.0,41.853932584269664,"Ornithinimicrobium avium strain AMA3305 chromosome, complete genome",CP031229,78.8312,86.0,81.3953488372093,False
k141_26150,759,50.0,95.12516469038208,"Moraxella osloensis strain KSH chromosome, complete genome",CP024180,1208.64,722.0,97.09141274238227,True
k141_37065,360,50.0,89.72222222222223,"Moraxella osloensis strain TT16 chromosome, complete genome",CP024185,570.249,323.0,99.07120743034056,True
k141_37066,323,50.0,100.0,"Corynebacterium sp. FDAARGOS 1242 strain FDAARGOS_1242 chromosome, complete genome",CP069568,463.85,289.0,95.50173010380622,True
k141_107398,1291,50.0,97.21146398140976,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,2201.4,1250.0,99.04,True
k141_26153,417,49.0,86.33093525179856,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,321.384,360.0,79.72222222222223,False
k141_107401,463,50.0,98.27213822894169,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,734.356,424.0,98.3490566037736,True
k141_6610,412,49.0,82.76699029126213,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,587.381,340.0,98.23529411764706,False
k141_88158,579,49.0,94.47322970639031,"Cutibacterium acnes KPA171202 chromosome, complete genome",CP025935,983.221,547.0,99.81718464351006,False
k141_46866,1651,50.0,97.69836462749848,"Mycolicibacter terrae JCM 12143 DNA, complete genome",AP022564,2079.67,1590.0,88.99371069182389,False
k141_88161,308,50.0,100.0,"Corynebacterium sp. FDAARGOS 1242 strain FDAARGOS_1242 chromosome, complete genome",CP069568,418.766,274.0,93.7956204379562,True
k141_6617,462,49.0,94.8051948051948,"Streptomyces sp. CCM_MD2014 chromosome, complete genome",CP009754,390.814,487.0,77.41273100616016,False
k141_66563,615,50.0,92.6829268292683,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,925.513,570.0,95.96491228070175,True
k141_56603,545,48.0,75.41284403669725,"Desulfotomaculum acetoxidans DSM 771, complete genome",CP001720,102.275,288.0,69.44444444444444,False
k141_37074,2662,50.0,97.29526671675433,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,4558.4,2587.0,99.07228449942018,True
k141_117858,321,50.0,87.22741433021807,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,483.687,280.0,98.21428571428572,True
k141_6619,595,49.0,90.08403361344538,Homo sapiens isolate CHM13 chromosome 22,CP068256,909.282,521.0,98.65642994241844,False
k141_77270,625,0.0,0.0,,,,,,False
k141_88167,471,50.0,93.20594479830147,"Skermanella rosea strain KEMB 2255-458 chromosome, complete genome",CP086111,560.331,435.0,88.50574712643679,False
k141_117864,385,49.0,90.12987012987011,"Marmoricola scoriae strain DSM 22127 genome assembly, chromosome: I",LT629757,461.145,345.0,89.56521739130434,True
k141_88171,440,50.0,96.5909090909091,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,514.345,359.0,91.92200557103064,True
k141_88176,644,50.0,33.54037267080745,"Ralstonia solanacearum genome assembly 9 genomes, chromosome : V",LN899823,73.4211,47.0,95.74468085106383,True
k141_88178,338,49.0,99.11242603550296,"MAG TPA_asm: Caudoviricetes sp. isolate ct6P11, partial genome",BK048369,297.94,307.0,81.43322475570032,False
k141_37089,1089,50.0,79.98163452708907,"Pseudonocardia broussonetiae strain Gen 01 chromosome, complete genome",CP053564,548.609,873.0,74.79954180985109,False
k141_97434,2391,50.0,98.20158929318276,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,4222.07,2343.0,99.95731967562952,True
k141_88184,431,50.0,93.7354988399072,"Rhodococcus sp. 008, complete genome",CP012749,720.83,404.0,99.5049504950495,False
k141_66578,330,50.0,88.18181818181819,"Pseudomonas sp. JBR1 chromosome, complete genome",CP116340,503.525,291.0,98.28178694158076,True
k141_37094,396,50.0,90.9090909090909,"Microbacterium foliorum strain M2 chromosome, complete genome",CP041040,640.581,357.0,99.71988795518207,True
k141_26184,876,49.0,95.2054794520548,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,1500.79,834.0,99.8800959232614,False
k141_88189,479,50.0,93.1106471816284,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,715.42,446.0,95.51569506726456,True
k141_117881,389,50.0,89.20308483290488,"Micrococcus luteus strain MT1691313 chromosome, complete genome",CP072656,625.252,346.0,100.0,False
k141_6635,503,50.0,84.69184890656064,"Moraxella osloensis strain FDAARGOS_1202 chromosome, complete genome",CP069437,706.404,426.0,96.71361502347418,True
k141_88193,635,50.0,95.59055118110236,"MAG: Austwickia sp. isolate Fred_18-Q3-R57-64_BATAC.85v2 chromosome, complete genome",CP064985,429.586,606.0,76.07260726072607,False
k141_46891,1648,0.0,0.0,,,,,,False
k141_117884,549,50.0,95.81056466302368,"Mycobacterium intracellulare subsp. chimaera strain SJ42 chromosome, complete genome",CP022223,737.962,416.0,99.27884615384616,False
k141_37101,703,50.0,15.5049786628734,"Enterococcus faecium isolate E4413 genome assembly, chromosome: 1",LR135185,132.031,75.0,98.66666666666669,True
k141_97446,340,48.0,48.8235294117647,"Homo sapiens BAC clone RP11-629N4 from 4, complete sequence",AC079995,271.792,150.0,100.0,False
k141_88198,356,50.0,92.69662921348316,"Corynebacterium frankenforstense DSM 45800 strain ST18, complete genome",CP009247,195.148,330.0,73.03030303030303,False
k141_6642,1030,50.0,96.89320388349516,"Arsenicicoccus sp. oral taxon 190, complete genome",CP012070,752.389,1001.0,77.22277722277722,False
k141_46897,403,50.0,90.57071960297766,"Moraxella osloensis strain TT16 chromosome, complete genome",CP024185,627.957,365.0,98.08219178082192,True
k141_66590,566,50.0,100.0,"Ralstonia insidiosa strain 15-1563-3 plasmid pB1901, complete sequence",CP093305,972.4,543.0,99.8158379373849,True
k141_88204,588,50.0,94.5578231292517,"Microbacterium sp. PAMC22086 chromosome, complete genome",CP080380,1003.96,556.0,100.0,True
k141_77298,523,50.0,86.9980879541109,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,755.094,450.0,97.33333333333331,True
k141_37110,720,50.0,57.36111111111112,"Dietzia psychralcaliphila strain ILA-1 chromosome, complete genome",CP015453,214.084,303.0,76.23762376237623,False
k141_16610,795,50.0,97.48427672955977,"Microbacterium oxydans strain VIU2A chromosome, complete genome",CP031338,1223.97,703.0,98.57752489331436,True
k141_88205,848,49.0,96.10849056603772,"Microbacterium liquefaciens strain B1075 chromosome, complete genome",CP118606,1394.39,815.0,97.91411042944786,True
k141_97455,373,49.0,88.47184986595174,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,596.398,330.0,100.0,False
k141_97456,302,47.0,90.72847682119205,"Virgibacillus necropolis strain LMG 19488 chromosome, complete genome",CP022437,103.177,183.0,73.22404371584699,False
k141_117895,325,49.0,100.0,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,530.575,296.0,99.66216216216216,False
k141_88210,414,49.0,100.0,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,436.8,352.0,88.63636363636364,True
k141_88212,302,50.0,90.39735099337749,"Tetrasphaera sp. HKS02 chromosome, complete genome",CP046121,184.328,270.0,76.66666666666667,False
k141_37118,468,50.0,85.68376068376068,"Arthrobacter sp. NEB 688 chromosome, complete genome",CP053707,411.553,395.0,83.0379746835443,False
k141_88217,450,49.0,88.88888888888889,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,698.288,399.0,98.7468671679198,False
k141_6655,439,50.0,87.6993166287016,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,614.432,385.0,95.32467532467533,True
k141_88219,375,50.0,76.53333333333333,"Ornithinimicrobium pratense strain W204 chromosome, complete genome",CP044427,98.6682,260.0,70.38461538461539,False
k141_37128,659,0.0,0.0,,,,,,False
k141_88224,388,50.0,99.48453608247422,"MAG: Austwickia sp. isolate Fred_18-Q3-R57-64_BATAC.85v2 chromosome, complete genome",CP064985,636.974,355.0,99.71830985915491,False
k141_77311,340,50.0,92.3529411764706,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,418.766,234.0,99.57264957264957,True
k141_16617,4417,50.0,57.82205116594974,"Candidatus Formimonas warabiya strain DCMF chromosome, complete genome",CP017634,396.224,892.0,70.73991031390135,False
k141_88226,385,50.0,92.987012987013,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,459.342,274.0,97.08029197080292,True
k141_6664,383,50.0,76.50130548302872,"Mycobacterium sp. YC-RL4 chromosome, complete sequence",CP015596,516.148,293.0,98.97610921501706,False
k141_37133,469,49.0,17.270788912579956,Staphylococcus aureus strain SA112 chromosome,CP020553,99.5699,57.0,98.24561403508773,True
k141_97472,1575,50.0,97.71428571428572,"Mycobacterium intracellulare subsp. chimaera strain AUSMDU00007395 chromosome, complete genome",CP045963,2197.79,1218.0,100.0,False
k141_117905,1273,50.0,92.85153181461116,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1960.65,1156.0,97.66435986159168,True
k141_6670,327,50.0,72.78287461773701,"Pseudomonas oryzihabitans strain USDA-ARS-USMARC-56511 chromosome, complete genome",CP013987,311.466,192.0,95.83333333333331,True
k141_88234,843,49.0,96.20403321470936,"Dietzia sp. DQ12-45-1b chromosome, complete genome",CP046567,1360.12,811.0,97.16399506781752,False
k141_6672,303,50.0,99.33993399339934,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,488.196,270.0,100.0,True
k141_6674,447,50.0,80.53691275167785,"Corynebacterium minutissimum strain NCTC10285 genome assembly, chromosome: 1",LR134339,565.741,362.0,94.7513812154696,True
k141_88241,630,47.0,94.76190476190476,"Escherichia coli strain T7Express_LysY chromosome, complete genome",CP053597,1077.9,597.0,100.0,False
k141_117910,707,50.0,95.33239038189534,"Microbacterium liquefaciens strain B1075 chromosome, complete genome",CP118606,1177.08,672.0,98.8095238095238,True
k141_88244,550,49.0,11.454545454545457,"Norovirus GII Hu/GII/DPM16-047/TH gene for VP1, partial cds",LC328873,71.6177,39.0,100.0,False
k141_88247,315,49.0,17.46031746031746,"Ralstonia solanacearum genome assembly 9 genomes, chromosome : VI",LN899824,70.716,43.0,97.67441860465117,True
k141_6680,341,50.0,67.15542521994135,"Triticum aestivum retrotransposons Gypsy TREP 3245_Sabrina, Copia TREP 3161_WIS, Gypsy TREP 3208_Laura, Copia TREP 3161_WIS, and Gypsy TREP 3173_Derami and transposon TREP 3040_Harbinger, complete sequence; pseudo-response regulator (Ppd-B1) gene, Ppd-B1a allele, complete cds; retrotransposons Copia TREP 3161_WIS and Gypsy TREP 3173_Derami and transposon TREP 3040_Harbinger, complete sequence; pseudo-response regulator (Ppd-B1_i1) gene, Ppd-B1_i1-Ppd-B1a allele, complete cds; retrotransposons Gypsy TREP 3457_Danae, Copia TREP 3161_WIS, and Gypsy TREP 3173_Derami and transposon TREP 3040_Harbinger, complete sequence; pseudo-response regulator (Ppd-B1_i2) gene, Ppd-B1_i2-Ppd-B1a allele, complete cds; retrotransposons Gypsy TREP 3457_Danae, Copia TREP 3161_WIS, and Gypsy TREP 3173_Derami and transposon TREP 3040_Harbinger, complete sequence; pseudo-response regulator (Ppd-B1_i3) gene, Ppd-B1_i3-Ppd-B1a allele, complete cds; and retrotransposons Gypsy TREP 3457_Danae and Gypsy TREP 3196_Fatima, transposon CACTA TREP 3004_Boris, retrotransposons Gypsy TREP 3196_Fatima and Copia TREP 3529_Angela, complete sequence",JF946485,382.699,224.0,97.76785714285714,False
k141_88250,380,49.0,91.3157894736842,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,613.53,347.0,99.13544668587896,False
k141_117921,594,49.0,94.61279461279462,"Cutibacterium acnes DSM 1897 chromosome, complete genome",CP025934,1014.78,562.0,100.0,False
k141_6689,518,50.0,88.8030888030888,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,708.207,392.0,100.0,True
k141_56619,27365,0.0,0.0,,,,,,False
k141_97496,319,39.0,92.16300940438872,"Moraxella osloensis DNA, complete genome, strain: KMC41",AP017381,304.252,262.0,85.1145038167939,True
k141_26232,560,48.0,77.5,"Clostridiales bacterium strain MT110 chromosome, complete genome",CP042469,379.092,387.0,81.65374677002583,False
k141_6695,578,50.0,70.06920415224913,"Streptococcus parasuis SUT-503 DNA, complete genome",AP024280,148.261,84.0,98.8095238095238,True
k141_6698,493,50.0,87.82961460446248,"Mycolicibacter terrae JCM 12143 DNA, complete genome",AP022564,506.23,396.0,89.39393939393939,False
k141_88258,1080,49.0,93.24074074074076,"Cutibacterium acnes subsp. acnes strain NBRC 113869 chromosome, complete genome",CP084017,1802.85,1004.0,99.800796812749,False
k141_46908,758,50.0,94.9868073878628,"Moraxella osloensis strain YV1 chromosome, complete genome",CP047226,1209.54,720.0,97.22222222222224,True
k141_117938,1506,48.0,93.69189907038512,"Mycolicibacterium phocaicum JCM 15301 DNA, nearly complete genome",AP022616,2410.59,1336.0,100.0,False
k141_46914,395,50.0,71.64556962025317,"Mycobacterium sp. JS623 plasmid pMYCSM03, complete sequence",CP003081,204.165,212.0,82.0754716981132,False
k141_107456,413,49.0,92.7360774818402,"Cutibacterium acnes SZ2 DNA, complete genome",AP022845,691.977,383.0,100.0,False
k141_6707,632,50.0,92.87974683544304,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,917.398,553.0,96.74502712477396,True
k141_88264,807,50.0,92.56505576208178,"Mycolicibacterium phocaicum JCM 15301 DNA, nearly complete genome",AP022616,1315.04,746.0,99.06166219839142,False
k141_6713,329,50.0,62.31003039513678,"Escherichia coli strain HUM3355 chromosome, complete genome",CP093317,370.977,205.0,100.0,False
k141_117940,408,49.0,100.0,"Roseomonas mucosa strain HV3 plasmid p2-HV3, complete sequence",CP025059,648.696,379.0,97.8891820580475,False
k141_77377,1297,50.0,40.47802621434079,"Balneolaceae bacterium ARSSAG-00002149 DNA, putative prophage region, clone: 00002149_pp2",LC663133,141.949,78.0,100.0,False
k141_6722,471,49.0,100.0,"Ralstonia mannitolilytica strain SN83A39 chromosome 1, complete sequence",CP011257,654.106,392.0,96.93877551020408,True
k141_107469,689,50.0,100.0,"Pseudomonas psychrotolerans strain YY7 chromosome, complete genome",CP102428,1135.61,639.0,99.37402190923318,True
k141_16648,642,49.0,95.17133956386292,"Cutibacterium acnes TP-CU389 DNA, complete genome",AP019664,1103.14,611.0,100.0,False
k141_6725,473,50.0,92.17758985200844,"Mycobacterium simiae JCM 12377 DNA, complete genome",AP022568,735.257,432.0,97.6851851851852,False
k141_6727,340,49.0,100.0,"Ralstonia pickettii strain FDAARGOS_1535 chromosome 1, complete sequence",CP084359,469.261,262.0,99.61832061068702,True
